id,date,season,year,month,hour,holiday,weekday,workingday,weather,atemp,casual,registered,count,kategori_atemp
13711,2012-07-30,fall,2012,7,11 am,not holiday,monday,workday,mist & cloudy,0.7273,69,146,215,Panas
13712,2012-07-30,fall,2012,7,12 pm,not holiday,monday,workday,mist & cloudy,0.7121,77,201,278,Panas
13713,2012-07-30,fall,2012,7,1 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,57,169,226,Panas
13714,2012-07-30,fall,2012,7,2 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,87,167,254,Panas
13715,2012-07-30,fall,2012,7,3 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,51,185,236,Panas
13716,2012-07-30,fall,2012,7,4 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,88,337,425,Panas
13717,2012-07-30,fall,2012,7,5 pm,not holiday,monday,workday,clear & partly cloudy,0.697,62,765,827,Panas
13718,2012-07-30,fall,2012,7,6 pm,not holiday,monday,workday,clear & partly cloudy,0.7121,77,735,812,Panas
13719,2012-07-30,fall,2012,7,7 pm,not holiday,monday,workday,clear & partly cloudy,0.7727,81,584,665,Panas
13720,2012-07-30,fall,2012,7,8 pm,not holiday,monday,workday,clear & partly cloudy,0.6818,78,384,462,Panas
13721,2012-07-30,fall,2012,7,9 pm,not holiday,monday,workday,clear & partly cloudy,0.6818,71,251,322,Panas
13722,2012-07-30,fall,2012,7,10 pm,not holiday,monday,workday,mist & cloudy,0.6667,47,183,230,Panas
13723,2012-07-30,fall,2012,7,11 pm,not holiday,monday,workday,clear & partly cloudy,0.6667,34,116,150,Panas
13724,2012-07-31,fall,2012,7,12 am,not holiday,tuesday,workday,clear & partly cloudy,0.6364,11,27,38,Panas
13725,2012-07-31,fall,2012,7,1 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,3,18,21,Panas
13726,2012-07-31,fall,2012,7,2 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,0,8,8,Panas
13727,2012-07-31,fall,2012,7,3 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,1,5,6,Panas
13728,2012-07-31,fall,2012,7,4 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,0,6,6,Panas
13729,2012-07-31,fall,2012,7,5 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,5,40,45,Panas
13730,2012-07-31,fall,2012,7,6 am,not holiday,tuesday,workday,clear & partly cloudy,0.5758,2,192,194,Sedang
13731,2012-07-31,fall,2012,7,7 am,not holiday,tuesday,workday,clear & partly cloudy,0.6364,21,492,513,Panas
13732,2012-07-31,fall,2012,7,8 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,30,730,760,Panas
13733,2012-07-31,fall,2012,7,9 am,not holiday,tuesday,workday,clear & partly cloudy,0.6818,31,302,333,Panas
13734,2012-07-31,fall,2012,7,10 am,not holiday,tuesday,workday,clear & partly cloudy,0.6818,73,154,227,Panas
13735,2012-07-31,fall,2012,7,11 am,not holiday,tuesday,workday,clear & partly cloudy,0.7121,54,170,224,Panas
13736,2012-07-31,fall,2012,7,12 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7273,50,198,248,Panas
13737,2012-07-31,fall,2012,7,1 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7576,69,219,288,Panas
13738,2012-07-31,fall,2012,7,2 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7576,72,188,260,Panas
13739,2012-07-31,fall,2012,7,3 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7121,29,115,144,Panas
13740,2012-07-31,fall,2012,7,4 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7121,66,336,402,Panas
13741,2012-07-31,fall,2012,7,5 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7121,94,726,820,Panas
13742,2012-07-31,fall,2012,7,6 pm,not holiday,tuesday,workday,clear & partly cloudy,0.697,99,758,857,Panas
13743,2012-07-31,fall,2012,7,7 pm,not holiday,tuesday,workday,light snow & light rain,0.6818,90,524,614,Panas
13744,2012-07-31,fall,2012,7,8 pm,not holiday,tuesday,workday,light snow & light rain,0.6515,55,397,452,Panas
13745,2012-07-31,fall,2012,7,9 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6364,60,292,352,Panas
13746,2012-07-31,fall,2012,7,10 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6364,33,224,257,Panas
13747,2012-07-31,fall,2012,7,11 pm,not holiday,tuesday,workday,mist & cloudy,0.6061,20,127,147,Panas
13748,2012-08-01,fall,2012,8,12 am,not holiday,wednesday,workday,clear & partly cloudy,0.6364,3,44,47,Panas
13749,2012-08-01,fall,2012,8,1 am,not holiday,wednesday,workday,clear & partly cloudy,0.6061,5,28,33,Panas
13750,2012-08-01,fall,2012,8,2 am,not holiday,wednesday,workday,clear & partly cloudy,0.5758,0,13,13,Sedang
13751,2012-08-01,fall,2012,8,3 am,not holiday,wednesday,workday,clear & partly cloudy,0.5758,0,7,7,Sedang
13752,2012-08-01,fall,2012,8,4 am,not holiday,wednesday,workday,mist & cloudy,0.5909,1,3,4,Sedang
13753,2012-08-01,fall,2012,8,5 am,not holiday,wednesday,workday,mist & cloudy,0.5909,3,46,49,Sedang
13754,2012-08-01,fall,2012,8,6 am,not holiday,wednesday,workday,clear & partly cloudy,0.5909,6,179,185,Sedang
13755,2012-08-01,fall,2012,8,7 am,not holiday,wednesday,workday,mist & cloudy,0.5758,19,468,487,Sedang
13756,2012-08-01,fall,2012,8,8 am,not holiday,wednesday,workday,mist & cloudy,0.6061,32,649,681,Panas
13757,2012-08-01,fall,2012,8,9 am,not holiday,wednesday,workday,mist & cloudy,0.6364,34,316,350,Panas
13758,2012-08-01,fall,2012,8,10 am,not holiday,wednesday,workday,clear & partly cloudy,0.6818,61,175,236,Panas
13759,2012-08-01,fall,2012,8,11 am,not holiday,wednesday,workday,clear & partly cloudy,0.7121,54,180,234,Panas
13760,2012-08-01,fall,2012,8,12 pm,not holiday,wednesday,workday,clear & partly cloudy,0.7424,75,209,284,Panas
13761,2012-08-01,fall,2012,8,1 pm,not holiday,wednesday,workday,clear & partly cloudy,0.7424,59,221,280,Panas
13762,2012-08-01,fall,2012,8,2 pm,not holiday,wednesday,workday,clear & partly cloudy,0.7576,88,175,263,Panas
13763,2012-08-01,fall,2012,8,3 pm,not holiday,wednesday,workday,clear & partly cloudy,0.7576,89,206,295,Panas
13764,2012-08-01,fall,2012,8,4 pm,not holiday,wednesday,workday,clear & partly cloudy,0.7576,93,386,479,Panas
13765,2012-08-01,fall,2012,8,5 pm,not holiday,wednesday,workday,clear & partly cloudy,0.7424,103,734,837,Panas
13766,2012-08-01,fall,2012,8,6 pm,not holiday,wednesday,workday,light snow & light rain,0.7121,105,786,891,Panas
13767,2012-08-01,fall,2012,8,7 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,88,564,652,Panas
13768,2012-08-01,fall,2012,8,8 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,65,448,513,Panas
13769,2012-08-01,fall,2012,8,9 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,36,284,320,Panas
13770,2012-08-01,fall,2012,8,10 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,37,251,288,Panas
13771,2012-08-01,fall,2012,8,11 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6667,18,134,152,Panas
13772,2012-08-02,fall,2012,8,12 am,not holiday,thursday,workday,clear & partly cloudy,0.6667,8,55,63,Panas
13773,2012-08-02,fall,2012,8,1 am,not holiday,thursday,workday,clear & partly cloudy,0.6364,6,36,42,Panas
13774,2012-08-02,fall,2012,8,2 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,3,8,11,Panas
13775,2012-08-02,fall,2012,8,3 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,0,6,6,Panas
13776,2012-08-02,fall,2012,8,4 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,0,9,9,Panas
13777,2012-08-02,fall,2012,8,5 am,not holiday,thursday,workday,clear & partly cloudy,0.5909,4,37,41,Sedang
13778,2012-08-02,fall,2012,8,6 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,6,177,183,Panas
13779,2012-08-02,fall,2012,8,7 am,not holiday,thursday,workday,clear & partly cloudy,0.6667,21,452,473,Panas
13780,2012-08-02,fall,2012,8,8 am,not holiday,thursday,workday,clear & partly cloudy,0.697,21,718,739,Panas
13781,2012-08-02,fall,2012,8,9 am,not holiday,thursday,workday,clear & partly cloudy,0.7273,31,312,343,Panas
13782,2012-08-02,fall,2012,8,10 am,not holiday,thursday,workday,clear & partly cloudy,0.7576,51,130,181,Panas
13783,2012-08-02,fall,2012,8,11 am,not holiday,thursday,workday,clear & partly cloudy,0.7727,59,167,226,Panas
13784,2012-08-02,fall,2012,8,12 pm,not holiday,thursday,workday,clear & partly cloudy,0.7576,56,230,286,Panas
13785,2012-08-02,fall,2012,8,1 pm,not holiday,thursday,workday,clear & partly cloudy,0.7879,98,212,310,Panas
13786,2012-08-02,fall,2012,8,2 pm,not holiday,thursday,workday,clear & partly cloudy,0.7879,54,171,225,Panas
13787,2012-08-02,fall,2012,8,3 pm,not holiday,thursday,workday,clear & partly cloudy,0.7424,68,202,270,Panas
13788,2012-08-02,fall,2012,8,4 pm,not holiday,thursday,workday,clear & partly cloudy,0.7576,71,335,406,Panas
13789,2012-08-02,fall,2012,8,5 pm,not holiday,thursday,workday,clear & partly cloudy,0.7727,90,775,865,Panas
13790,2012-08-02,fall,2012,8,6 pm,not holiday,thursday,workday,clear & partly cloudy,0.7727,86,681,767,Panas
13791,2012-08-02,fall,2012,8,7 pm,not holiday,thursday,workday,clear & partly cloudy,0.7879,98,509,607,Panas
13792,2012-08-02,fall,2012,8,8 pm,not holiday,thursday,workday,clear & partly cloudy,0.7576,51,376,427,Panas
13793,2012-08-02,fall,2012,8,9 pm,not holiday,thursday,workday,clear & partly cloudy,0.7273,41,301,342,Panas
13794,2012-08-02,fall,2012,8,10 pm,not holiday,thursday,workday,clear & partly cloudy,0.697,35,227,262,Panas
13795,2012-08-02,fall,2012,8,11 pm,not holiday,thursday,workday,clear & partly cloudy,0.6818,25,152,177,Panas
13796,2012-08-03,fall,2012,8,12 am,not holiday,friday,workday,clear & partly cloudy,0.6818,15,56,71,Panas
13797,2012-08-03,fall,2012,8,1 am,not holiday,friday,workday,clear & partly cloudy,0.6667,11,32,43,Panas
13798,2012-08-03,fall,2012,8,2 am,not holiday,friday,workday,clear & partly cloudy,0.6364,0,14,14,Panas
13799,2012-08-03,fall,2012,8,3 am,not holiday,friday,workday,clear & partly cloudy,0.6364,1,5,6,Panas
13800,2012-08-03,fall,2012,8,4 am,not holiday,friday,workday,clear & partly cloudy,0.6061,1,11,12,Panas
13801,2012-08-03,fall,2012,8,5 am,not holiday,friday,workday,clear & partly cloudy,0.6061,2,35,37,Panas
13802,2012-08-03,fall,2012,8,6 am,not holiday,friday,workday,clear & partly cloudy,0.6061,5,158,163,Panas
13803,2012-08-03,fall,2012,8,7 am,not holiday,friday,workday,clear & partly cloudy,0.6667,25,396,421,Panas
13804,2012-08-03,fall,2012,8,8 am,not holiday,friday,workday,clear & partly cloudy,0.6818,32,636,668,Panas
13805,2012-08-03,fall,2012,8,9 am,not holiday,friday,workday,mist & cloudy,0.697,69,327,396,Panas
13806,2012-08-03,fall,2012,8,10 am,not holiday,friday,workday,mist & cloudy,0.7424,82,167,249,Panas
13807,2012-08-03,fall,2012,8,11 am,not holiday,friday,workday,mist & cloudy,0.7879,77,186,263,Panas
13808,2012-08-03,fall,2012,8,12 pm,not holiday,friday,workday,mist & cloudy,0.8182,95,243,338,Panas
13809,2012-08-03,fall,2012,8,1 pm,not holiday,friday,workday,mist & cloudy,0.803,98,247,345,Panas
13810,2012-08-03,fall,2012,8,2 pm,not holiday,friday,workday,mist & cloudy,0.7879,102,229,331,Panas
13811,2012-08-03,fall,2012,8,3 pm,not holiday,friday,workday,clear & partly cloudy,0.8182,112,268,380,Panas
13812,2012-08-03,fall,2012,8,4 pm,not holiday,friday,workday,mist & cloudy,0.7879,112,380,492,Panas
13813,2012-08-03,fall,2012,8,5 pm,not holiday,friday,workday,mist & cloudy,0.803,95,646,741,Panas
13814,2012-08-03,fall,2012,8,6 pm,not holiday,friday,workday,mist & cloudy,0.803,98,573,671,Panas
13815,2012-08-03,fall,2012,8,7 pm,not holiday,friday,workday,mist & cloudy,0.7879,81,388,469,Panas
13816,2012-08-03,fall,2012,8,8 pm,not holiday,friday,workday,mist & cloudy,0.7576,89,300,389,Panas
13817,2012-08-03,fall,2012,8,9 pm,not holiday,friday,workday,mist & cloudy,0.7273,54,224,278,Panas
13818,2012-08-03,fall,2012,8,10 pm,not holiday,friday,workday,clear & partly cloudy,0.7273,46,156,202,Panas
13819,2012-08-03,fall,2012,8,11 pm,not holiday,friday,workday,clear & partly cloudy,0.7121,26,170,196,Panas
13820,2012-08-04,fall,2012,8,12 am,not holiday,saturday,restday,clear & partly cloudy,0.7121,24,137,161,Panas
13821,2012-08-04,fall,2012,8,1 am,not holiday,saturday,restday,clear & partly cloudy,0.7121,23,99,122,Panas
13822,2012-08-04,fall,2012,8,2 am,not holiday,saturday,restday,clear & partly cloudy,0.7121,20,64,84,Panas
13823,2012-08-04,fall,2012,8,3 am,not holiday,saturday,restday,clear & partly cloudy,0.7121,11,19,30,Panas
13824,2012-08-04,fall,2012,8,4 am,not holiday,saturday,restday,clear & partly cloudy,0.697,2,11,13,Panas
13825,2012-08-04,fall,2012,8,5 am,not holiday,saturday,restday,clear & partly cloudy,0.6667,1,16,17,Panas
13826,2012-08-04,fall,2012,8,6 am,not holiday,saturday,restday,clear & partly cloudy,0.6667,12,37,49,Panas
13827,2012-08-04,fall,2012,8,7 am,not holiday,saturday,restday,clear & partly cloudy,0.697,18,49,67,Panas
13828,2012-08-04,fall,2012,8,8 am,not holiday,saturday,restday,clear & partly cloudy,0.7273,49,132,181,Panas
13829,2012-08-04,fall,2012,8,9 am,not holiday,saturday,restday,clear & partly cloudy,0.7576,61,217,278,Panas
13830,2012-08-04,fall,2012,8,10 am,not holiday,saturday,restday,clear & partly cloudy,0.7727,108,288,396,Panas
13831,2012-08-04,fall,2012,8,11 am,not holiday,saturday,restday,clear & partly cloudy,0.803,155,315,470,Panas
13832,2012-08-04,fall,2012,8,12 pm,not holiday,saturday,restday,clear & partly cloudy,0.7879,222,325,547,Panas
13833,2012-08-04,fall,2012,8,1 pm,not holiday,saturday,restday,clear & partly cloudy,0.8182,195,332,527,Panas
13834,2012-08-04,fall,2012,8,2 pm,not holiday,saturday,restday,clear & partly cloudy,0.803,183,289,472,Panas
13835,2012-08-04,fall,2012,8,3 pm,not holiday,saturday,restday,clear & partly cloudy,0.8182,205,284,489,Panas
13836,2012-08-04,fall,2012,8,4 pm,not holiday,saturday,restday,clear & partly cloudy,0.8182,197,253,450,Panas
13837,2012-08-04,fall,2012,8,5 pm,not holiday,saturday,restday,clear & partly cloudy,0.7879,179,313,492,Panas
13838,2012-08-04,fall,2012,8,6 pm,not holiday,saturday,restday,clear & partly cloudy,0.7879,169,321,490,Panas
13839,2012-08-04,fall,2012,8,7 pm,not holiday,saturday,restday,clear & partly cloudy,0.7727,133,264,397,Panas
13840,2012-08-04,fall,2012,8,8 pm,not holiday,saturday,restday,clear & partly cloudy,0.7727,117,195,312,Panas
13841,2012-08-04,fall,2012,8,9 pm,not holiday,saturday,restday,clear & partly cloudy,0.7727,96,193,289,Panas
13842,2012-08-04,fall,2012,8,10 pm,not holiday,saturday,restday,clear & partly cloudy,0.7273,104,165,269,Panas
13843,2012-08-04,fall,2012,8,11 pm,not holiday,saturday,restday,clear & partly cloudy,0.7273,61,161,222,Panas
13844,2012-08-05,fall,2012,8,12 am,not holiday,sunday,restday,clear & partly cloudy,0.697,32,121,153,Panas
13845,2012-08-05,fall,2012,8,1 am,not holiday,sunday,restday,clear & partly cloudy,0.697,8,79,87,Panas
13846,2012-08-05,fall,2012,8,2 am,not holiday,sunday,restday,clear & partly cloudy,0.697,5,68,73,Panas
13847,2012-08-05,fall,2012,8,3 am,not holiday,sunday,restday,clear & partly cloudy,0.697,9,32,41,Panas
13848,2012-08-05,fall,2012,8,4 am,not holiday,sunday,restday,clear & partly cloudy,0.697,3,11,14,Panas
13849,2012-08-05,fall,2012,8,5 am,not holiday,sunday,restday,clear & partly cloudy,0.697,1,18,19,Panas
13850,2012-08-05,fall,2012,8,6 am,not holiday,sunday,restday,clear & partly cloudy,0.697,7,12,19,Panas
13851,2012-08-05,fall,2012,8,7 am,not holiday,sunday,restday,clear & partly cloudy,0.7121,18,50,68,Panas
13852,2012-08-05,fall,2012,8,8 am,not holiday,sunday,restday,clear & partly cloudy,0.7273,27,81,108,Panas
13853,2012-08-05,fall,2012,8,9 am,not holiday,sunday,restday,clear & partly cloudy,0.7727,61,168,229,Panas
13854,2012-08-05,fall,2012,8,10 am,not holiday,sunday,restday,clear & partly cloudy,0.7727,111,253,364,Panas
13855,2012-08-05,fall,2012,8,11 am,not holiday,sunday,restday,clear & partly cloudy,0.7879,155,282,437,Panas
13856,2012-08-05,fall,2012,8,12 pm,not holiday,sunday,restday,clear & partly cloudy,0.803,161,330,491,Panas
13857,2012-08-05,fall,2012,8,1 pm,not holiday,sunday,restday,clear & partly cloudy,0.8182,208,315,523,Panas
13858,2012-08-05,fall,2012,8,2 pm,not holiday,sunday,restday,clear & partly cloudy,0.8485,161,365,526,Panas
13859,2012-08-05,fall,2012,8,3 pm,not holiday,sunday,restday,clear & partly cloudy,0.8182,164,286,450,Panas
13860,2012-08-05,fall,2012,8,4 pm,not holiday,sunday,restday,clear & partly cloudy,0.7576,143,278,421,Panas
13861,2012-08-05,fall,2012,8,5 pm,not holiday,sunday,restday,clear & partly cloudy,0.7576,122,260,382,Panas
13862,2012-08-05,fall,2012,8,6 pm,not holiday,sunday,restday,light snow & light rain,0.6667,75,154,229,Panas
13863,2012-08-05,fall,2012,8,7 pm,not holiday,sunday,restday,clear & partly cloudy,0.6667,46,139,185,Panas
13864,2012-08-05,fall,2012,8,8 pm,not holiday,sunday,restday,clear & partly cloudy,0.6667,53,140,193,Panas
13865,2012-08-05,fall,2012,8,9 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,51,157,208,Panas
13866,2012-08-05,fall,2012,8,10 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,57,100,157,Panas
13867,2012-08-05,fall,2012,8,11 pm,not holiday,sunday,restday,mist & cloudy,0.697,29,58,87,Panas
13868,2012-08-06,fall,2012,8,12 am,not holiday,monday,workday,mist & cloudy,0.697,9,24,33,Panas
13869,2012-08-06,fall,2012,8,1 am,not holiday,monday,workday,clear & partly cloudy,0.697,1,10,11,Panas
13870,2012-08-06,fall,2012,8,2 am,not holiday,monday,workday,mist & cloudy,0.697,0,5,5,Panas
13871,2012-08-06,fall,2012,8,3 am,not holiday,monday,workday,light snow & light rain,0.697,0,5,5,Panas
13872,2012-08-06,fall,2012,8,4 am,not holiday,monday,workday,mist & cloudy,0.697,3,8,11,Panas
13873,2012-08-06,fall,2012,8,5 am,not holiday,monday,workday,clear & partly cloudy,0.6667,2,23,25,Panas
13874,2012-08-06,fall,2012,8,6 am,not holiday,monday,workday,mist & cloudy,0.6667,4,137,141,Panas
13875,2012-08-06,fall,2012,8,7 am,not holiday,monday,workday,light snow & light rain,0.6818,14,393,407,Panas
13876,2012-08-06,fall,2012,8,8 am,not holiday,monday,workday,mist & cloudy,0.6667,27,578,605,Panas
13877,2012-08-06,fall,2012,8,9 am,not holiday,monday,workday,light snow & light rain,0.6667,28,248,276,Panas
13878,2012-08-06,fall,2012,8,10 am,not holiday,monday,workday,clear & partly cloudy,0.697,54,159,213,Panas
13879,2012-08-06,fall,2012,8,11 am,not holiday,monday,workday,clear & partly cloudy,0.7273,108,152,260,Panas
13880,2012-08-06,fall,2012,8,12 pm,not holiday,monday,workday,mist & cloudy,0.7273,72,213,285,Panas
13881,2012-08-06,fall,2012,8,1 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,85,204,289,Panas
13882,2012-08-06,fall,2012,8,2 pm,not holiday,monday,workday,clear & partly cloudy,0.7576,99,188,287,Panas
13883,2012-08-06,fall,2012,8,3 pm,not holiday,monday,workday,clear & partly cloudy,0.7576,91,183,274,Panas
13884,2012-08-06,fall,2012,8,4 pm,not holiday,monday,workday,clear & partly cloudy,0.7576,88,363,451,Panas
13885,2012-08-06,fall,2012,8,5 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,112,746,858,Panas
13886,2012-08-06,fall,2012,8,6 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,100,743,843,Panas
13887,2012-08-06,fall,2012,8,7 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,109,531,640,Panas
13888,2012-08-06,fall,2012,8,8 pm,not holiday,monday,workday,clear & partly cloudy,0.7273,89,368,457,Panas
13889,2012-08-06,fall,2012,8,9 pm,not holiday,monday,workday,clear & partly cloudy,0.697,72,245,317,Panas
13890,2012-08-06,fall,2012,8,10 pm,not holiday,monday,workday,clear & partly cloudy,0.697,50,157,207,Panas
13891,2012-08-06,fall,2012,8,11 pm,not holiday,monday,workday,clear & partly cloudy,0.697,16,97,113,Panas
13892,2012-08-07,fall,2012,8,12 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,15,32,47,Panas
13893,2012-08-07,fall,2012,8,1 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,2,16,18,Panas
13894,2012-08-07,fall,2012,8,2 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,6,7,13,Panas
13895,2012-08-07,fall,2012,8,3 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,0,6,6,Panas
13896,2012-08-07,fall,2012,8,4 am,not holiday,tuesday,workday,clear & partly cloudy,0.6364,2,7,9,Panas
13897,2012-08-07,fall,2012,8,5 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,3,33,36,Panas
13898,2012-08-07,fall,2012,8,6 am,not holiday,tuesday,workday,mist & cloudy,0.6667,3,176,179,Panas
